createdAtBlockNumber,createdAtTimestamp,id,reserve0,reserve1,reserveETH,reserveUSD,totalSupply,txCount,reserve00,reserve11,token0.id,token0.name,token0.symbol,token0.totalLiquidity,token0.txCount,token1.id,token1.name,token1.symbol,token1.totalLiquidity,token1.txCount,token00.id,token00.name,token00.symbol,token00.totalLiquidity,token00.txCount,token11.id,token11.name,token11.symbol,token11.totalLiquidity,token11.txCount,initial_Liquidity_Eth,initial_Liquidity_Token,last_transaction_timestamp,last_transaction_date,mint_count,swap_count,burn_count,mint_mean_period,swap_mean_period,burn_mean_period,swapIn,swapOut,token_burn_ratio,lp_avg,lp_std,creator_holding_ratio,lp_lock_ratio,is_MEV,active_period,rugpull_method,rugpull_timestamp,rugpull_timestamp_date,before_rugpull_Eth,after_rugpull_Eth,rugpull_change,rugpull_proceeding_hour,is_rugpull
19460708,2024-3-18,0xb77727f05d02a80855cd1ad736bf34ea3f571e38,5.65066e-11,0.0,0.0,7.1e-15,0.0,19,5.65066e-11,0.0,0x6f437b8525d6640eff63b0fff8373e1a6b9be552,retard,RETARD,5.65066e-11,19,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,0x6f437b8525d6640eff63b0fff8373e1a6b9be552,retard,RETARD,5.65066e-11,19,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,3.0,10000000000.0,1710779423,2024-03-18 16:30:23,1,17,1,0,2517,26340,10,7,0.0,20.0,87.07229869482028,97.87,0.0,True,26340,burn,1710779423,2024-03-18 16:30:23,3.0853866843820983,1e-18,-1.0,7.316666666666666h,True
19460701,2024-3-18,0xdb48ef0dc3564c03d10ed73d03c8efe9a933d74e,27348456.763350982,3.8555759974696224,7.711151994939245,22895.879380360915,9900.000000000002,663,27348456.763350982,3.8555759974696224,0x56377df0eb0a955be43c39129ab06da80a004a8f,AI Development Kit,AIDEKI,27348456.763350982,663,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,0x56377df0eb0a955be43c39129ab06da80a004a8f,AI Development Kit,AIDEKI,27348456.763350982,663,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,2.0,50000000.0,1714724627,2024-05-03 08:23:47,1,661,1,0,23361,2423844,441,220,0.0,1.0,56.05451988912223,0.0,0.0,True,3970788,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19460660,2024-3-18,0x309ec2c6eb09a5afa35f92e40b8327e4fd3ab1e7,0.000563532,0.0,0.0,7.1e-15,0.0,3,0.000563532,0.0,0x544829b2aec017a22ce7e7e9d9da519ec272efd1,BOOK OF BULL,BOBU,0.000563532,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,0x544829b2aec017a22ce7e7e9d9da519ec272efd1,BOOK OF BULL,BOBU,0.000563532,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,1.0,323931300000000.0,1710753611,2024-03-18 09:20:11,1,1,1,0,204,1104,1,0,0.0,33.333333333333336,42.07147331228925,58.7,0.0,True,1104,burn,1710753611,2024-03-18 09:20:11,1.01,2e-18,-1.0,0.30666666666666664h,True
19460649,2024-3-18,0xa03ef247c3b6fb48c98cbaf54545e5b309774f0f,9696901273691.002,0.0001002476271778,0.0001002476271778,0.2989054629805578,30822.07001484488,49,9696901273691.002,0.0001002476271778,0x354a08270c0c3533c0e253f50eb126ef1ee04eb6, ether.fi ,ETHFI,9696901273691.002,49,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,0x354a08270c0c3533c0e253f50eb126ef1ee04eb6, ether.fi ,ETHFI,9696901273691.002,49,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,1.0,950000000.0,1714674455,2024-05-02 18:27:35,1,48,0,0,86681,0,41,7,0.0,50.0,69.93286065934956,0.0,0.0,True,3922080,swap,1710801863,2024-03-18 22:44:23,122.36859684730192,5.47627177888e-07,-0.9999999955247736,13.746666666666666h,True
19460619,2024-3-18,0x88f7c486be779a19606089ac6a1a450c2a41e89e,4883101.8209871305,5.407407995214933,10.814815990429866,41388.64553609688,5062.422937114891,258,4883101.8209871305,5.407407995214933,0x35ca1e5a9b1c09fa542fa18d1ba4d61c8edff852,Schrodi,SCHRODI,4884090.826243543,262,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,0x35ca1e5a9b1c09fa542fa18d1ba4d61c8edff852,Schrodi,SCHRODI,4884090.826243543,262,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,2.23275337564,11478261.0,1717732499,2024-06-07 03:54:59,1,283,0,0,2410755,0,170,113,0.65,1.3157894736842106,46.893524971050425,0.0,0.65,True,6980484,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19460603,2024-3-18,0xd352bf1b04b0c749e5e2337aac7e628ce31bbefb,1.9885334069e-06,1000000179058975.2,3.9770668138e-06,0.0126449306413914,44467.96599800805,43,1000000179058975.2,1.9885334069e-06,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,0xdc72f8dfaec8c74f75309554c8c4e83a94eee2ad,Obscuro Labs,OBSCURO,1000000179058975.2,43,0xdc72f8dfaec8c74f75309554c8c4e83a94eee2ad,Obscuro Labs,OBSCURO,1000000179058975.2,43,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,10.0,197740000.0,1710897887,2024-03-20 01:24:47,1,42,0,0,4497,0,27,15,0.0,100.0,0.0,0.0,0.0,True,146064,swap,1710897887,2024-03-20 01:24:47,11.072151780946957,1.9885334069e-06,-0.9999998204022627,40.57333333333333h,True
19460531,2024-3-18,0x755469466df351e5f8b3077ef7708111493ae166,8836684648994.297,0.0001147896462853,0.0001147896462853,0.3677077422953608,0.9949874371066189,41,8836684648994.297,0.0001147896462853,0x8760079142f48028f4e06656565667d2b66a040f,Privasea,PRVA,8836684648994.297,41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,0x8760079142f48028f4e06656565667d2b66a040f,Privasea,PRVA,8836684648994.297,41,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,1.0,990000000.0,1710889355,2024-03-19 23:02:35,1,40,0,0,13152,0,30,10,0.0,50.0,70.0035713374682,0.0,0.0,True,138408,swap,1710803651,2024-03-18 23:14:11,25.84157172936787,5.69713473971e-07,-0.999999977953606,14.64h,True
19460522,2024-3-18,0x5267eca60a994fd612a41314e80c897d3c9da203,0.0366323548675715,767387224.0853741,0.0366323548675715,122.18291510179996,0.1667633053262552,33,767387224.0853741,0.0366323548675715,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,0xdd8f176ae0724c123aa4bf0d1bb055e4e7d3ac95,Otto AI,$OTTOAI,767387224.0853741,33,0xdd8f176ae0724c123aa4bf0d1bb055e4e7d3ac95,Otto AI,$OTTOAI,767387224.0853741,33,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,0.27,103000000.0,1712346443,2024-04-05 19:47:23,2,31,0,464370,727045,0,12,19,0.0,12.5,71.70912354784431,0.0,0.0,True,1587048,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
19460493,2024-3-18,0x11c7f2ff585838ac4e793595ef408f2f7517f2fe,95560203765.73924,0.010125315564043,0.010125315564043,36.48045392493776,30822.07001484488,19,95560203765.73924,0.010125315564043,0x21d7de21346710194bcd27401d545dd51e189b30,ether.fi                                                  0xFe0c30065B384F05761f15d0CC899D4F9F9Cc0eB,ETHFI,95560203765.73924,19,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,0x21d7de21346710194bcd27401d545dd51e189b30,ether.fi                                                  0xFe0c30065B384F05761f15d0CC899D4F9F9Cc0eB,ETHFI,95560203765.73924,19,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,1.0,950000000.0,1710762671,2024-03-18 11:51:11,1,18,0,0,2178,0,16,2,0.0,33.333333333333336,81.11131404845237,0.0,0.0,True,12180,swap,1710751847,2024-03-18 08:50:47,9.72383034935225,5.41614837489e-07,-0.9999999443002584,0.37666666666666665h,True
19460485,2024-3-18,0xa83d77eb528e323d2b93c372e2cb8d5a2fef6908,288099732.15902525,3.4155021184345675,6.831004236869135,25768.852857823367,28635.642126552702,1748,288099732.15902525,3.4155021184345675,0x7f1fe3623c60195233782ee390f98be7e4ed2b47,Slerf The Sloth,SLERF,288099732.15902525,1748,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,0x7f1fe3623c60195233782ee390f98be7e4ed2b47,Slerf The Sloth,SLERF,288099732.15902525,1748,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,294796.1064585526,168239540,1.0,820000000.0,1717731623,2024-06-07 03:40:23,1,1753,0,0,860802,0,998,755,0.0,1.0,30.936743526104998,0.0,0.0,True,6981096,,0,1970-01-01 00:00:00,0.0,0.0,,0.0h,False
